,Unnamed: 0,id,book_id,best_book_id,work_id,books_count,isbn13,original_publication_year,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,goodreads_book_id
230,230,231,556602,556602,2523229,117,9780312370830.0,2007.0,4.14,312444,347631,26614,3865,12684,55760,134748,556602
231,231,232,43615,43615,46575,213,9780452284690.0,1982.0,3.99,332494,366377,13014,9958,24111,72736,112895,43615
232,232,233,9712,9712,3285349,347,9781400034680.0,1985.0,3.89,283806,323461,15246,11450,23825,65668,110544,9712
233,233,234,439288,439288,118521,87,9780141310890.0,1999.0,4.0,360156,372404,18379,7770,21049,76503,125660,439288
234,234,235,17802724,17802724,23986788,95,9780399159340.0,2013.0,3.92,232106,351805,27610,4175,15649,80869,155945,17802724
235,235,236,1898,1898,1816662,101,9780385494790.0,1997.0,4.11,291258,301593,10439,8041,10286,46060,112601,1898
236,236,237,10592,10592,1552134,249,9781416524300.0,1974.0,3.93,356814,377650,8264,4564,19479,96352,136054,10592
237,237,238,242006,242006,828773,79,9780312422270.0,2002.0,3.7,293878,306388,11601,13569,27249,78405,105786,242006
238,238,239,8908,8908,817,137,9780307346600.0,2006.0,4.01,312969,345149,22412,7680,19887,65570,121537,8908
239,239,240,17212231,17212231,23841765,235,9780385537860.0,2013.0,3.8,287533,345560,33700,7261,26077,89237,128374,17212231
240,240,241,47281,47281,2677305,81,9780440227530.0,1989.0,4.11,333638,342365,10304,3797,12794,63919,123296,47281
241,241,242,13145,13145,3373984,122,9780446692630.0,1993.0,4.08,311499,318031,3600,4281,10929,61630,118236,13145
242,242,243,10614,10614,3230869,197,9780450417400.0,1987.0,4.11,334647,352203,6416,4302,12725,64835,128990,10614
243,243,244,66559,18045891,3801,136,9780307341550.0,2006.0,3.92,207889,354838,28268,4988,17566,81036,147558,66559
244,244,245,2839,2839,2237401,125,9780439366780.0,1977.0,3.98,337644,353474,9270,8287,20081,74409,119504,2839
245,245,246,30183,30183,30573,97,9780312360270.0,2007.0,3.79,360044,371020,12870,21547,34170,81486,97982,30183
246,246,247,36072,36072,6277,250,9780743269510.0,1989.0,4.05,314700,333884,6148,9038,17041,61036,109359,36072
247,247,248,1622,1622,894834,1379,9780743477540.0,1595.0,3.94,334241,361510,5724,5598,20498,84388,130051,1622
248,248,249,4588,4588,1940137,104,9780618711660.0,2005.0,3.97,294726,319116,21107,8847,20556,61303,109008,4588
249,249,250,11387515,11387515,16319487,124,9780375869020.0,2012.0,4.43,228538,377791,43021,4504,7833,34567,105977,11387515
250,250,251,233093,233093,267087,99,9780394800010.0,1957.0,4.15,314016,317182,4299,6179,14497,57850,85944,233093
251,251,252,11235712,11235712,15545385,92,9780312641890.0,2012.0,4.15,427663,454146,41109,12154,18256,66180,150914,11235712
252,252,253,16160797,16160797,22002305,48,9780316206850.0,2013.0,3.83,297712,340495,27258,9729,20151,79290,138955,16160797
253,253,254,6068551,6068551,6244926,96,9780545123270.0,2009.0,3.78,356625,370811,20521,17815,35108,86129,105099,6068551
254,254,255,662,662,817219,147,9780452011880.0,1957.0,3.68,283295,296645,14666,30901,27442,53762,78744,662
255,255,256,49436,49436,251800,67,9780143038250.0,2006.0,3.64,283516,288520,21681,14371,27844,77127,97820,49436
256,256,257,13023,13023,2933712,4,9780517223630.0,1865.0,4.03,343252,343271,4876,7467,18101,70170,109730,13023
257,257,258,1232,1232,3209783,279,9780143034900.0,2001.0,4.24,263685,317554,24652,4789,11769,42214,101612,1232
258,258,259,7631105,7631105,6574198,107,9780385738750.0,2010.0,3.93,305643,346307,23058,5525,21370,79458,124458,7631105
259,259,260,4865,4865,2370171,353,9780671723650.0,1936.0,4.13,282623,305437,7909,6734,13880,50529,94743,4865
260,260,261,480479,480479,940760,59,9780767900390.0,1996.0,3.72,279264,281836,3074,12008,22882,74910,93439,480479
261,261,262,19486412,19486412,27570886,107,9780399167060.0,2014.0,4.2,306186,371433,30120,3775,7865,49115,159494,19486412
262,262,263,24337,24337,2485462,61,9780590920680.0,1997.0,3.97,339117,345749,8534,6619,20066,80272,110568,24337
263,263,264,3876,3876,589497,343,9780743297330.0,1926.0,3.83,284988,303117,9826,9602,23682,70004,105785,3876
264,264,265,14891,14891,833257,127,9780061120080.0,1943.0,4.24,291909,309000,16088,3693,9667,43734,103879,14891
265,265,266,13148,13148,881425,111,9780446677390.0,1995.0,3.93,274639,279116,2798,10518,14558,58296,95980,13148
266,266,267,21853621,21853621,41125521,90,9780312577220.0,2015.0,4.54,253606,327015,37279,2829,4913,20612,82844,21853621
267,267,268,6334,6334,1499998,159,9781400078780.0,2005.0,3.8,294123,323627,21927,9081,26036,78203,118163,6334
268,268,269,366522,366522,2742631,17,9780786890750.0,2003.0,4.01,262921,283413,7069,7027,16336,56951,90089,366522
269,269,270,12873,17899948,46663,306,9781844080380.0,1938.0,4.2,177384,329596,14920,4565,10900,49263,112768,12873
270,270,271,18373,18373,3337594,163,9780156030300.0,1966.0,4.07,313044,336199,11328,4223,14882,65106,122462,18373
271,271,272,6952,6952,1172473,177,9780552995870.0,1989.0,3.94,263199,285469,6559,8887,15941,60147,100011,6952
272,272,273,1103,1103,1453585,105,9780812968060.0,2005.0,4.05,280475,290660,15807,3268,11286,56005,116178,1103
273,273,274,22034,22034,266624,259,9780451205770.0,1969.0,4.36,256480,270386,5832,2930,5985,30009,83730,22034
274,274,275,49750,49750,48658,116,9780525476890.0,2006.0,3.63,312754,347424,20657,14225,36867,98115,111740,49750
275,275,276,29579,29579,1783981,169,9780553803720.0,1951.0,4.13,279688,297588,6240,7697,12471,47251,97583,29579
276,276,277,15783514,15783514,21500681,109,9780062255660.0,2013.0,3.99,293844,336251,37655,7038,18089,64714,127761,15783514
277,277,278,30118,30118,142009,32,9780060513060.0,1981.0,4.34,297861,304514,2431,3585,7593,38923,85051,30118
278,278,279,29056083,29056083,48765776,95,9780751565360.0,2016.0,3.75,270603,397773,53365,15828,35842,96395,133156,29056083
279,279,280,11614718,11614718,10342808,108,9780061726840.0,2011.0,3.99,256975,352398,24271,8868,21223,68789,117580,11614718
280,280,281,32499,32499,490324,145,9780385339700.0,1992.0,3.95,288376,296168,2006,2362,12423,73587,116438,32499
281,281,282,17061,17061,2834844,153,9780061139380.0,2002.0,4.03,316379,343630,13905,7078,15010,67188,126167,17061
282,282,283,12067,12067,4110990,114,9780060853980.0,1990.0,4.25,298304,326373,13914,4991,10988,44804,101159,12067
283,283,284,70401,70401,1701188,312,9780140042600.0,1955.0,3.64,246602,277884,12011,13769,31221,70104,88569,70401
284,284,285,16181775,16181775,22084678,122,9781476729080.0,2013.0,4.01,251703,305509,31155,4544,11558,57792,133951,16181775
285,285,286,3063499,3063499,3094402,99,9780446579930.0,2008.0,4.1,267166,281323,9476,3661,11792,54208,94613,3063499
286,286,287,2122,2122,3331807,154,9780451191150.0,1943.0,3.85,244545,254976,10198,18158,18720,44131,76424,2122
287,287,288,19691,19691,1112006,117,9780425172900.0,1984.0,4.01,270318,278255,2117,9470,13707,49906,95296,19691
288,288,289,76620,76620,1357456,193,9780380395870.0,1972.0,4.05,292426,308373,10399,9158,15767,52906,102093,76620
289,289,290,10335308,10335308,15237902,18,9780307886260.0,2011.0,3.84,290674,312931,19397,6438,18856,81229,117248,10335308
290,290,291,3591262,3591262,3633533,74,9780375414500.0,2009.0,4.28,258319,281079,23146,4586,9249,32671,91293,3591262
291,291,292,140225,140225,3349054,299,9780061125270.0,1951.0,4.08,306492,325264,4620,2658,12490,69089,112121,140225
292,292,293,295,295,3077988,2573,9780753453800.0,1882.0,3.82,268012,310515,7917,5349,19127,86487,114968,295
293,293,294,9520360,9520360,14406312,69,9781423140600.0,2011.0,4.44,299980,316800,12270,1773,4666,30788,93611,9520360
294,294,295,10644930,10644930,15553789,145,9781451627280.0,2011.0,4.29,258464,303057,30656,2927,7649,35500,109392,10644930
295,295,296,4948,4948,3144982,162,9780241003010.0,1969.0,4.29,296952,304528,5760,5801,11214,43549,73389,4948
296,296,297,135479,135479,1621115,155,9780140285600.0,1963.0,4.18,238940,274153,8050,2701,8491,43680,102441,135479
297,297,298,2493,2493,3234863,1248,9780451528550.0,1895.0,3.87,276076,303730,7353,3570,16119,81773,118129,2493
298,298,299,7933292,7933292,11283577,69,9780849946160.0,2010.0,4.01,228371,243018,14378,9291,15024,44510,68399,7933292
299,299,300,39999,39999,1148702,178,9780385751060.0,2006.0,4.1,285692,325401,19058,5297,13562,54987,121193,39999
300,300,301,4900,4900,2877220,1369,9781892295490.0,1899.0,3.42,255576,308391,9791,25591,42946,84433,88608,4900
301,301,302,7812659,7812659,10829530,117,9780446547600.0,2010.0,4.19,255531,274974,12769,3010,9496,45461,91240,7812659
302,302,303,52529,52529,2001660,113,9781582701710.0,2006.0,3.62,241537,250945,9663,23328,26321,55785,61698,52529
303,303,304,227711,227711,1191096,52,9780060987560.0,1998.0,4.17,246917,257608,7775,4430,9972,39899,86909,227711
304,304,305,10583,33124137,150017,198,9781416524340.0,1983.0,3.91,256383,293753,5430,4584,17315,73475,102744,10583
305,305,306,5203,5203,1003370,61,9780671021010.0,1992.0,3.84,259576,268924,9090,10224,20064,59412,91423,5203
306,306,307,1215032,1215032,2502882,102,9780756404730.0,2011.0,4.57,245686,282349,15503,1486,4018,17932,66415,1215032
307,307,308,33724,33724,2888997,94,9780440241900.0,2003.0,3.83,278747,293801,9510,8003,19319,76244,101810,33724
308,308,309,6752378,6752378,6948844,96,9781442403540.0,2011.0,4.16,341826,373167,18870,4306,16000,64499,120426,6752378
309,309,310,14748,14748,2796838,71,9780743418170.0,2001.0,3.7,248804,252305,5500,12137,20336,66587,84488,14748
310,310,311,3412,3412,816449,201,9780380018180.0,1977.0,4.22,255651,266826,4556,2889,9117,42299,85531,3412
311,311,312,2213661,2213661,2219449,129,9780060530920.0,2008.0,4.12,302303,325451,23840,5515,12566,53668,120830,2213661
312,312,313,13158800,13158800,18337340,113,9781451681730.0,2012.0,4.0,243526,288434,29932,3432,11985,56557,124430,13158800
313,313,314,28194,28194,2628323,134,9780439709100.0,2003.0,3.86,285011,301414,10384,8524,22966,71494,98625,28194
314,314,315,4894,4894,3332594,128,9780091883770.0,1998.0,3.74,237272,253134,7877,12161,23384,61934,77196,4894
315,315,316,9791,9791,613469,95,9780307279460.0,1997.0,4.05,250192,264449,14422,3553,10293,50487,104690,9791
316,316,317,13214,13214,1413589,107,9780553279380.0,1969.0,4.19,270859,284448,6666,4969,9937,42472,95531,13214
317,317,318,15818107,15818107,21545713,65,9780061950730.0,2013.0,4.14,226091,263968,24700,1703,6769,42434,116003,15818107
318,318,319,8755776,8755776,13629058,101,9781442416860.0,2012.0,4.3,300553,327869,16639,3341,10329,43333,97947,8755776
319,319,320,13526165,13526165,17626728,78,9780316204280.0,2012.0,3.9,215453,268153,28973,4080,13047,59489,119361,13526165
320,320,321,10365,10365,115,69,9780375806810.0,1961.0,4.04,268548,280179,8725,6585,15232,53560,89699,10365
321,321,322,14497,14497,16534,152,9780060557810.0,1996.0,4.18,268318,301740,15680,3126,9628,46996,113506,14497
322,322,323,9717,9717,4489585,274,9780571224390.0,1984.0,4.08,205279,247980,10682,4894,12964,42199,84519,9717
323,323,324,16068905,16068905,21861351,80,,2013.0,4.12,340379,371730,39353,8626,16973,60097,121431,16068905
324,324,325,4473,4473,1734019,138,9780552135400.0,1989.0,4.22,226964,246452,11197,4679,9761,33669,76223,4473
325,325,326,32234,32234,1223333,96,9780316182550.0,1999.0,3.93,245674,254276,5960,3765,13598,60133,94893,32234
326,326,327,9275658,9275658,14157512,91,9780399256750.0,2011.0,4.19,299998,318472,23487,5069,11608,48677,106122,9275658
327,327,328,14866,14866,3375915,84,9780743496730.0,2007.0,4.1,235978,251693,14004,2852,9629,46237,94104,14866
328,328,329,2318271,2318271,3364076,111,9781401323260.0,2008.0,4.25,241869,248143,14988,3004,8851,35547,76621,2318271
329,329,330,228665,228665,2008238,94,9780812511820.0,1990.0,4.18,260184,272983,8212,6163,11298,38946,88024,228665
330,330,331,10916,10916,3349846,76,9780061150140.0,1998.0,4.0,221225,235359,9257,3586,11789,50494,85430,10916
331,331,332,65605,65605,1031537,312,9780060764910.0,1953.0,4.01,268355,303570,8690,3168,14602,69051,105375,65605
332,332,333,2153405,2153405,2158906,107,9780595440090.0,2007.0,4.3,223432,245071,24112,1178,4249,28642,96615,2153405
333,333,334,13596809,13596809,19186128,81,9780425263910.0,2012.0,4.33,252564,267608,9817,2923,8651,33911,74587,13596809
334,334,335,6689,6689,2379261,182,9780375814240.0,1961.0,3.99,270402,289737,5120,4235,13199,65762,104078,6689
335,335,336,13137,13137,1711194,107,9780446696620.0,2001.0,4.05,233984,242428,5039,4464,10087,48616,83796,13137
336,336,337,13,13,135328,32,9780345453750.0,1996.0,4.37,222842,238420,4254,2657,6328,26431,66655,13
337,337,338,6280118,6280118,6463667,129,9780340896970.0,2009.0,3.77,222926,247052,15937,8632,21291,59874,86793,6280118
338,338,339,32929,32929,1086867,98,9780060775860.0,1947.0,4.27,244842,252678,4604,4998,10298,37146,59629,32929
339,339,340,7747374,7747374,10576999,38,9780061969550.0,2010.0,3.94,253437,270195,14101,6538,17766,58268,90409,7747374
340,340,341,1371,1371,3293141,1726,9780140275360.0,-750.0,3.83,241088,273565,4763,7701,20845,68844,89384,1371
341,341,342,13497818,13497818,19926990,139,9780316228530.0,2012.0,3.28,231835,254461,28751,24583,38326,74611,75741,13497818
342,342,343,24192,24192,1022176,120,9780385339700.0,1996.0,3.96,222712,226861,1700,1613,8950,56426,90284,24192
343,343,344,4138,4138,2086690,54,9780316777740.0,1997.0,4.08,201337,204766,5096,2631,7051,37023,81934,4138
344,344,345,45978,45978,2035753,163,9780375840400.0,2005.0,3.96,250000,274059,8284,5483,16680,58948,95907,45978
345,345,346,236093,236093,1993810,1474,9780140621680.0,1900.0,3.98,247521,279400,8866,4197,13653,65910,95948,236093
346,346,347,121749,121749,3348636,348,9780007202300.0,1951.0,3.96,250221,273069,4737,2399,12145,68026,101461,121749
347,347,348,16143347,16143347,21975829,77,,2014.0,3.85,273442,298780,36910,9074,22616,68468,102385,16143347
348,348,349,11590,11590,3048937,211,9780450031070.0,1975.0,3.99,228680,246360,6167,2713,11724,57171,89196,11590
349,349,350,7745,7745,1309111,98,9780679785900.0,1971.0,4.08,232489,242140,5021,4730,11381,42362,84094,7745
350,350,351,10025305,10025305,6674845,99,9781416975880.0,2011.0,4.46,307994,328019,17854,3420,6235,29508,85633,10025305
351,351,352,20910157,20910157,40098620,29,9780062268340.0,2014.0,3.81,251082,274223,20301,8886,19000,69227,96483,20910157
352,352,353,12996,12996,995103,1053,9780743477550.0,1603.0,3.88,238875,256757,4334,4281,16576,64922,92076,12996
353,353,354,6149,6149,736076,153,9781400033420.0,1987.0,3.77,233825,245098,7749,12441,21409,53863,79915,6149
354,354,355,3236307,3236307,3270810,87,9780152063960.0,2008.0,4.1,281185,296630,19081,6773,13946,48894,99939,3236307
355,355,356,78411,78411,1069597,126,9780439206470.0,1999.0,3.89,275670,295024,12794,6701,18612,70767,102585,78411
356,356,357,355697,355697,2662852,372,9780449213940.0,1929.0,3.92,249113,265789,6947,7646,17740,55908,90874,355697
357,357,358,191139,191139,2125304,40,9780679805270.0,1990.0,4.34,257260,260002,4021,3615,8150,33869,63795,191139
358,358,359,16115612,16115612,21933087,135,9781594631760.0,2012.0,4.03,199326,229116,24084,2049,9146,45985,93953,16115612
359,359,360,7082,7082,830939,221,9780345404470.0,1968.0,4.08,223828,245008,8330,2097,8453,45683,100794,7082
360,360,361,18254,18254,3057979,1787,9780141439750.0,1838.0,3.85,230181,253163,5342,4766,15425,65342,96135,18254
361,361,362,11149,17383917,2920952,231,9780060652890.0,1942.0,4.21,116277,238169,8285,4524,8925,34444,75279,11149
362,362,363,6936382,6936382,7168450,79,9780525423270.0,2010.0,4.08,259479,285344,26153,10602,14781,46011,84323,6936382
363,363,364,113946,113946,267076,72,9780007173040.0,1957.0,4.36,250602,256127,2204,3438,7227,32673,63395,113946
364,364,365,5805,5805,392838,72,9781401207920.0,1990.0,4.25,210682,220640,4138,3564,6593,29496,73094,5805
365,365,366,2203,2203,963375,38,9780743223130.0,2001.0,4.05,215780,220127,5334,11255,10372,30772,70601,2203
366,366,367,14995,14995,4574034,82,9780553384280.0,2003.0,3.94,205986,213895,6357,10963,12869,39433,65984,14995
367,367,368,119324,119324,1570229,55,9780679879250.0,1997.0,4.1,242503,270785,6139,3905,11486,47802,96998,119324
368,368,369,22232,22232,963221,85,9780439488400.0,2000.0,3.74,237560,245315,11717,9710,22399,62918,76059,22232
369,369,370,7090447,7090447,7346572,76,9781423113390.0,2010.0,4.06,232791,242889,10914,4565,12571,46486,78216,7090447
370,370,371,350,350,908211,130,9780441788380.0,1961.0,3.91,220301,229222,6293,10416,16204,45343,69937,350
371,371,372,10176,10176,2582035,55,9780965904830.0,2004.0,4.08,191923,204247,5776,2483,6620,37230,82749,10176
372,372,373,6319,6319,1249788,197,9780141311370.0,1982.0,4.22,245855,264369,7906,2987,7906,42480,86105,6319
373,373,374,21,21,2305997,155,9780767908180.0,2003.0,4.19,191535,206367,9065,3514,7196,29992,71534,21
374,374,375,1852,1852,3252320,1384,9780439227150.0,1903.0,3.83,223932,248795,6770,6366,16636,62853,90382,1852
375,375,376,7864437,7864437,11022464,88,9780385738770.0,2011.0,3.77,223674,257184,19975,6731,23270,68067,84128,7864437
376,376,377,16793,16793,3166179,207,9780061142020.0,1999.0,4.07,237602,277184,13731,2959,10183,52599,109208,16793
377,377,378,33917,33917,16171,93,9780618485220.0,2003.0,3.96,184211,192903,9824,1926,8889,42552,81043,33917
378,378,379,8667848,8667848,13190160,99,9780670022410.0,2011.0,3.99,226622,249735,25179,9304,16503,43523,79322,8667848
379,379,380,11297,11297,2956680,232,9780375704020.0,1987.0,4.02,183988,217817,12522,2927,10416,41293,87041,11297
380,380,381,5168,5168,1649,54,9780446672210.0,1995.0,4.0,208333,210368,3147,2053,8967,48023,79147,5168
381,381,382,6567017,6567017,6759965,86,9780525421580.0,2010.0,3.84,236431,254305,15782,8039,18868,60009,87132,6567017
382,382,383,1241,1241,3140930,69,9780307276900.0,2003.0,3.62,184241,189931,10857,9619,18950,51504,63727,1241
383,383,384,2282133,2282133,6651004,93,9781595141750.0,2008.0,4.3,256745,270065,10056,2851,7224,36392,84199,2282133
384,384,385,8520610,8520610,13387396,86,9780307352150.0,2012.0,4.04,202135,221729,17573,5116,10093,39869,82757,8520610
385,385,386,233818,233818,3215136,127,9780440439880.0,1960.0,3.8,236015,245968,6699,8175,19308,61975,80520,233818
386,386,387,17250,17250,1426723,133,9780142437340.0,1953.0,3.55,242980,253242,5390,9010,29173,80661,83304,17250
387,387,388,50,50,1158125,93,9780689840920.0,1986.0,3.68,222553,231963,10378,12070,22390,59179,73180,50
388,388,389,68428,68428,66322,75,9780765311790.0,2006.0,4.43,208944,238993,16276,1783,4008,20554,76611,68428
